DT ENTREGA;ABERTURA CH;CHAMADO ORACLE;OCORRÊNCIA;CONCESSIONÁRIA;CÓD.;CIDADE;UF;CTE CEVA;CIA;TRANSPORTADORA;NOTA FISCAL;VOLUME;RESSALVA; RETORNO DO PARCEIRO;AÇÃO SIT ;PRAZO FINAL;STATUS FINAL;STATUS DO CHAMADO ;VENCIMENTO;ACOMPANHAMENTO EXTRAVIO;OBSERVAÇÃO;TEMPO EM ABERTO;REGIÃO;Aging
;04/08/2026;260804-000297;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;722484;SCB01;XD MINAS;14511978;8809101;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
;04/08/2026;260804-000296;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;722484;SCB01;XD MINAS;14515502;9266351;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
;04/08/2026;260804-000293;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;722484;SCB01;XD MINAS;14516046;9271576;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
29/07/2026;04/08/2026;260804-000288;EXTRAVIO ;GMAIS (BARRA DA TIJUCA);G40;RIO DE JANEIRO;RJ;721725;SCB01;XD DIADEMA; 14506648 / 14506645 / 14506695 / 14506316; 9223688 / 9231348 / 9231349 / 9224465 / 9231844;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
03/08/2026;04/08/2026;260804-000287;EXTRAVIO ;JORLAN (GOIANIA);J23;GOIANIA;GO;722886;SCB01;XD DIADEMA;14516677;9273535;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;Dia a Dia
29/07/2026;04/08/2026;260804-000275;EXTRAVIO ;GMAIS (BARRA DA TIJUCA);G40;RIO DE JANEIRO;RJ;721835;SCB01;XD DIADEMA;14507684;9232007;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
05/08/2026;04/08/2026;260804-000272;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;SAO PAULO;SP;715659;SCB01;XD DIADEMA;14437588;8990665;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;04/08/2026;260804-000268;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;SAO PAULO;SP;719833;SCB01;XD DIADEMA;14483486;9144362;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
;04/08/2026;260804-000266;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;SAO PAULO;SP;719283;SCB01;XD DIADEMA;14476096;87008062;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
;04/08/2026;260804-000265;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;SAO PAULO;SP;719283;SCB01;XD DIADEMA;14475029;9118803;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;04/08/2026;260804-000264;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;SAO PAULO;SP;717802;SCB01;XD DIADEMA;14456886;0009024301 / 0009024302 / 0009064287;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
29/07/2026;04/08/2026;260804-000263;EXTRAVIO ;GMAIS (BARRA DA TIJUCA);G40;RIO DE JANEIRO;RJ;722099;SCB01;XD DIADEMA; 14509124 / 14510484 / 14510480 / 14509170 / 14511718 / 14509779 / 14509778 / 14508694 ; 9242654 / 9242614 / 9242618 / 9247456 / 9242582 / 9231903;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
20/07/2026;04/08/2026;260804-000262;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;SAO PAULO;SP;719591;SCB01;XD DIADEMA;14478788;9114654;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;04/08/2026;260804-000261;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;SAO PAULO;SP;718450;SCB01;XD DIADEMA;14467363;9090517;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;04/08/2026;260804-000256;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;SAO PAULO;SP;716433;SCB01;XD DIADEMA;14443635;0009008981 / 0009010527;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;04/08/2026;260804-000253;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;SAO PAULO;SP;717511;SCB01;XD DIADEMA;14455946;9052347;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;04/08/2026;260804-000252;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;SAO PAULO;SP;718694;SCB01;XD DIADEMA;14470845;9064203;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
03/07/2026;04/08/2026;260804-000251;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;SAO PAULO;SP;714503;SCB01;XD DIADEMA;14429906;8921012;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
07/07/2026;04/08/2026;260804-000249;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;SAO PAULO;SP;715439;SCB01;XD DIADEMA;14437411;8989772;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
30/06/2026;04/08/2026;260804-000247;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;SAO PAULO;SP;713964;SCB01;XD DIADEMA;14423017;8654283;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
05/08/2026;04/08/2026;260804-000243;EXTRAVIO ;WEST MOTORS (PIRACICABA);W25;PIRACICABA;SP;723318;SCB01;ALFA;14520682;26248153;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
03/08/2026;04/08/2026;260804-000199;EXTRAVIO ;NOVA (BELEM) - PECAS;N43;SAO BERNARDO DO CAMPO;SP;723003;SCB01;XD DIADEMA;14519814;9276629. 9276630. 928472.;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
09/07/2026;04/08/2026;260804-000196;EXTRAVIO ;CARRERA (ASA NORTE);W36;BRASILIA;DF;716248;SCB01;XD DIADEMA;14440981;87002852;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;BACKLOG 22.06_23.07
31/07/2026;04/08/2026;260804-000188;EXTRAVIO ;PLANETA (BRASILIA);S28;BRASILIA;DF;720480;SCB01;RIO VERMELHO;14493975;9187420;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;BACKLOG 22.06_23.07
03/08/2026;04/08/2026;260804-000186;EXTRAVIO ;PLANETA (BRASILIA);S28;BRASILIA;DF;722933;SCB01;XD DIADEMA;14521513;9289471;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;Dia a Dia
22/07/2026;04/08/2026;260804-000184;EXTRAVIO ;PLANETA (BRASILIA);S28;BELEM;PA;719217;SCB01;CARVALIMA;14478601/ 14490395 /14480946 /14484500 /14480642 /14480654 - 14480655 /14480932 /14477724 /14478610;90533093  / 9133023  /9140851  / 9140888  /9141160 / 9141160  / 9140941  / 9153893  /9141083  /9141084  /9141085  /9141086  /9167541 ;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Norte;BACKLOG 22.06_23.07
09/07/2026;04/08/2026;260804-000179;EXTRAVIO ;CARRERA (ASA NORTE);W36;BRASILIA;DF;716248;SCB01;XD DIADEMA;14434932;8982951;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;BACKLOG 22.06_23.07
27/07/2026;04/08/2026;260804-000177;EXTRAVIO ;SABENAUTO (DPEC CUIABA);C93;CUIABA;MT;716284;SCB01;CARVALIMA;14438814 / 14440843  /14419669 ; 8993629/8993630/8993632 / 8774734 /8904914;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;BACKLOG 22.06_23.07
30/07/2026;04/08/2026;260804-000158;EXTRAVIO ;AUTUS (AFONSO PENA);X44;UBERABA;MG;714962;SCB01;CAMILO;14430247;8922340 / 8922341;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
16/07/2026;04/08/2026;260804-000140;EXTRAVIO ;VESSA (VILA VELHA);B15;VILA VELHA;ES;714823;SCB01;CAMILO;14427561;8918542;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
03/08/2026;04/08/2026;260804-000138;EXTRAVIO ;AUTUS (AFONSO PENA);X44;UBERABA;MG;713256;SCB01;XD MINAS;14414226 / 14414731  /14414373  / 14414372  / 14414227 / 14414228;8871805 / 8875502 /8875399 / 8875458 /8871063;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
16/07/2026;04/08/2026;260804-000132;EXTRAVIO ;VESSA (VILA VELHA);B15;VILA VELHA;ES;714823;SCB01;CAMILO;14429063;8919069;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
16/07/2026;04/08/2026;260804-000131;EXTRAVIO ;VESSA (VILA VELHA);B15;VILA VELHA;ES;714823;SCB01;CAMILO;14427206;8918513;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
05/08/2026;04/08/2026;260804-000059;EXTRAVIO ;GRAMARCA (VARZEA GRANDE);G22;VARZEA GRANDE;MT;722623;SCB01;CARVALIMA;14477872;9132885;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;Dia a Dia
05/08/2026;04/08/2026;260804-000052;EXTRAVIO ;GRAMARCA (VARZEA GRANDE);G22;VARZEA GRANDE;MT;722623;SCB01;CARVALIMA;14477870;9132885;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;Dia a Dia
05/08/2026;04/08/2026;260804-000049;EXTRAVIO ;GRAMARCA (VARZEA GRANDE);G22;VARZEA GRANDE;MT;722623;SCB01;CARVALIMA;14463054;9082053;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;Dia a Dia
19/06/2026;04/08/2026;260804-000047;EXTRAVIO ;VESSA (VILA VELHA);B15;VILA VELHA;ES;710804;SCB01;CAMILO;14383766;8754711;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
;04/08/2026;260804-000022;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;722824;SCB01;XD MINAS;14518158;9281615 -- 9281616;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
;04/08/2026;260804-000021;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;722824;SCB01;XD MINAS;14518218;9276789;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
;04/08/2026;260804-000020;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;722824;SCB01;XD MINAS;14518277;9276788;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
;04/08/2026;260804-000019;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;722824;SCB01;XD MINAS;14518204;9276787;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
;04/08/2026;260804-000018;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;722824;SCB01;XD MINAS;14518893;9276620;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;11/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
05/08/2026;05/08/2026;260805-000477;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;BELO HORIZONTE;MG;724050;SCB01;XD MINAS;14532072;9334616;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;12/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
05/08/2026;05/08/2026;260805-000476;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;BELO HORIZONTE;MG;723750;SCB01;XD MINAS;14526519 - 14530900 - 14524829 - 14526517;9304193 - 9307794 - 9307799 - 9308944 - 9327456 -  9327457 -  9327459 - 9327460 - 9327480;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;12/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
05/08/2026;05/08/2026;260805-000475;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;BELO HORIZONTE;MG;723232;SCB01;XD MINAS;14519538;9284578;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;12/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
03/08/2026;05/08/2026;260805-000474;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;BELO HORIZONTE;MG;722682;SCB01;XD MINAS;14518160 - 14517074;9276281 - 9276565;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;12/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
30/07/2026;05/08/2026;260805-000473;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;BELO HORIZONTE;MG;722066;SCB01;XD MINAS;14511159;9247083;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;12/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
30/07/2026;05/08/2026;260805-000470;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;BELO HORIZONTE;MG;721805;SCB01;XD MINAS;14507928 - 14507405;9231983 - 9231515;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;12/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
;05/08/2026;260805-000464;EXTRAVIO ;SABENAUTO (DPEC MANAUS);W93;MANAUS;AM;721647;SCB01;CARVALIMA;14487122  /  14487126;9161228 /0009161212;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;12/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Norte;BACKLOG 22.06_23.07
05/08/2026;05/08/2026;260805-000421;EXTRAVIO ;SULPAVE;S54;REGISTRO;SP;722842;SCB01;XD DIADEMA;14519194;9279542;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;12/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
;05/08/2026;260805-000413;EXTRAVIO ;NOVA (RIBEIRAO PRETO);N17;RIBEIRAO PRETO;SP;Sem embarque;SCB01;OPERAÇÃO SOR;1442990;8653264  , 8653265 e 87009691;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;12/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
;05/08/2026;260805-000405;EXTRAVIO ;NOVA (RIBEIRAO PRETO);N17;RIBEIRAO PRETO;SP;715375;SCB01;ALFA;14437314;8653264  , 8653265 e 87009691;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;12/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
;05/08/2026;260805-000400;EXTRAVIO ;NOVA (RIBEIRAO PRETO);N17;RIBEIRAO PRETO;SP;715375;SCB01;ALFA;14435152;898300;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;12/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
29/07/2026;05/08/2026;260805-000396;EXTRAVIO ;LIDER BH (ANDRADAS);L99;BELO HORIZONTE;MG;721097;SCB01;XD MINAS;14501089;9164918;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;FINALIZADO COMO RESOLVIDO;12/08/2026;LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
27/07/2026;05/08/2026;260805-000394;EXTRAVIO ;LIDER BH (ANDRADAS);L99;BELO HORIZONTE;MG;720798;SCB01;XD MINAS;14495976;9190785;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;FINALIZADO COMO RESOLVIDO;12/08/2026;LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
;05/08/2026;260805-000392;EXTRAVIO ;ARTVEL (POUSO ALEGRE);P63;POUSO ALEGRE;MG;715306;SCB01;XD MINAS;14436651 / 14436483;total;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;12/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
16/07/2026;05/08/2026;260805-000388;EXTRAVIO ;NOVA (RIBEIRAO PRETO);N17;RIBEIRAO PRETO;SP;714216;SCB01;XD DIADEMA;14425881;8884241;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;12/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
;05/08/2026;260805-000385;EXTRAVIO ;NOVA (RIBEIRAO PRETO);N17;RIBEIRAO PRETO;SP;716042;SCB01;XD DIADEMA;14432951;8943076;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;12/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
;05/08/2026;260805-000381;EXTRAVIO ;NOVA (RIBEIRAO PRETO);N17;RIBEIRAO PRETO;SP;716042;SCB01;XD DIADEMA;14432923;894307;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;12/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
;05/08/2026;260805-000367;EXTRAVIO ;ARTVEL (POUSO ALEGRE);P63;POUSO ALEGRE;MG;714418;SCB01;XD MINAS;14429533;total;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;12/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
;05/08/2026;260805-000346;EXTRAVIO ;NOVA (RIBEIRAO PRETO);N17;RIBEIRAO PRETO;SP;Sem embarque;SCB01;OPERAÇÃO SOR;14430908;8943074;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;12/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
;05/08/2026;260805-000342;EXTRAVIO ;NOVA (RIBEIRAO PRETO);N17;RIBEIRAO PRETO;SP;716042;SCB01;ALFA;14432921;8943007;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;12/08/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
